customer_id,last_purchase,first_purchase,total_orders,total_revenue,total_items,avg_order_value,unique_products,days_since_last_purchase,customer_lifespan_days,avg_days_between_orders,purchase_frequency,ltv,churned,r_score,f_score,m_score,rfm_avg,rfm_segment,segment,city,signup_date,days_since_signup
CUST0666,2026-03-23,2024-05-27,14,68624.76999999999,42,4901.769285714285,13,27,665,51.15384615384615,0.631578947368421,68624.77,0,5,3,5,4.333333333333333,Loyal Customers,Premium,Chennai,2026-03-07,43
CUST0667,2025-07-08,2024-06-18,12,60625.479999999996,43,5052.123333333333,10,285,385,35.0,0.935064935064935,60625.48,1,1,3,5,3.0,Cant Lose Them,Regular,Ahmedabad,2024-03-23,757
CUST0668,2026-04-17,2024-04-24,10,28749.28,33,2874.928,9,2,723,80.33333333333333,0.41493775933609955,28749.28,0,5,3,4,4.0,Loyal Customers,Premium,Ahmedabad,2025-05-04,350
CUST0669,2026-04-06,2024-10-30,6,18628.920000000002,16,3104.82,6,13,523,104.6,0.3441682600382409,18628.92,0,5,2,3,3.3333333333333335,New Customers,Premium,Mumbai,2024-05-02,717
CUST0670,2026-01-30,2024-06-20,8,18538.97,20,2317.37125,8,79,589,84.14285714285714,0.4074702886247878,18538.97,0,3,2,3,2.6666666666666665,Potential Loyalists,Regular,Bangalore,2023-07-09,1015
CUST0671,2026-03-15,2024-05-01,9,36114.5,27,4012.722222222222,8,35,683,85.375,0.3953147877013177,36114.5,0,4,2,4,3.3333333333333335,New Customers,Premium,Bangalore,2026-02-11,67
CUST0672,2026-04-15,2024-06-12,14,41217.72,47,2944.1228571428574,10,4,672,51.69230769230769,0.625,41217.72,0,5,3,4,4.0,Loyal Customers,Budget,Hyderabad,2024-10-27,539
CUST0673,2026-04-13,2024-08-14,10,38908.82,32,3890.882,9,6,607,67.44444444444444,0.4942339373970346,38908.82,0,5,3,4,4.0,Loyal Customers,Premium,Delhi,2025-01-12,462
CUST0674,2026-04-17,2024-06-29,14,52235.7,52,3731.121428571428,12,2,657,50.53846153846154,0.6392694063926941,52235.7,0,5,3,5,4.333333333333333,Loyal Customers,Regular,Bangalore,2025-08-17,245
CUST0675,2026-04-17,2024-05-03,13,47028.8,42,3617.6000000000004,11,2,714,59.5,0.5462184873949579,47028.8,0,5,3,4,4.0,Loyal Customers,Regular,Bangalore,2025-11-29,141
CUST0676,2026-04-19,2024-07-19,12,42161.79,40,3513.4825,10,0,639,58.09090909090909,0.5633802816901409,42161.79,0,5,3,4,4.0,Loyal Customers,Budget,Chennai,2024-05-31,688
CUST0677,2026-04-02,2024-05-01,11,68938.6,35,6267.145454545455,8,17,701,70.1,0.470756062767475,68938.6,0,5,3,5,4.333333333333333,Loyal Customers,Premium,Chennai,2025-08-30,232
CUST0678,2026-03-23,2024-06-04,13,61794.49,46,4753.422307692307,10,27,657,54.75,0.5936073059360731,61794.49,0,5,3,5,4.333333333333333,Loyal Customers,Regular,Pune,2025-10-31,170
CUST0679,2026-03-06,2024-08-10,15,76129.39,50,5075.292666666666,10,44,573,40.92857142857143,0.7853403141361256,76129.39,0,4,4,5,4.333333333333333,Champions,Budget,Kolkata,2023-04-20,1095
CUST0680,2026-04-03,2024-10-11,9,28771.14,31,3196.793333333333,8,16,539,67.375,0.5009276437847867,28771.14,0,5,2,4,3.6666666666666665,New Customers,Budget,Kolkata,2025-03-16,399
CUST0681,2026-02-28,2024-05-31,11,45941.840000000004,40,4176.5309090909095,9,50,638,63.8,0.5172413793103449,45941.84,0,4,3,4,3.6666666666666665,Loyal Customers,Budget,Mumbai,2025-06-05,318
CUST0682,2026-04-10,2024-05-29,12,59204.58,43,4933.715,9,9,681,61.90909090909091,0.5286343612334802,59204.58,0,5,3,5,4.333333333333333,Loyal Customers,Regular,Kolkata,2024-09-25,571
CUST0683,2026-02-16,2024-07-06,10,27498.260000000002,26,2749.826,8,62,590,65.55555555555556,0.5084745762711864,27498.26,0,3,3,4,3.3333333333333335,Loyal Customers,Premium,Hyderabad,2025-12-11,129
CUST0684,2026-03-14,2024-07-30,7,27435.06,19,3919.2942857142857,6,36,592,98.66666666666667,0.3547297297297297,27435.06,0,4,2,4,3.3333333333333335,New Customers,Regular,Mumbai,2024-10-10,556
CUST0685,2026-03-12,2024-06-09,11,44962.36,35,4087.4872727272727,9,38,641,64.1,0.514820592823713,44962.36,0,4,3,4,3.6666666666666665,Loyal Customers,Budget,Pune,2024-11-27,508
CUST0686,2026-01-27,2024-04-22,13,30974.870000000003,32,2382.682307692308,10,82,645,53.75,0.6046511627906976,30974.87,0,3,3,4,3.3333333333333335,Loyal Customers,Regular,Chennai,2025-06-18,305
CUST0687,2025-08-21,2024-06-25,6,16460.3,15,2743.383333333333,6,241,422,84.4,0.4265402843601896,16460.3,1,1,2,3,2.0,Hibernating,Regular,Kolkata,2024-10-10,556
CUST0688,2025-10-14,2024-05-03,11,30214.89,36,2746.8081818181818,9,187,529,52.9,0.6238185255198488,30214.89,1,1,3,4,2.6666666666666665,Cant Lose Them,Regular,Delhi,2024-08-31,596
CUST0689,2025-11-14,2025-02-18,7,30521.590000000004,21,4360.227142857143,7,156,269,44.833333333333336,0.7806691449814126,30521.59,1,2,2,4,2.6666666666666665,Hibernating,Budget,Chennai,2024-10-04,562
CUST0690,2025-12-13,2024-07-14,12,38185.130000000005,31,3182.094166666667,11,127,517,47.0,0.6963249516441006,38185.13,1,2,3,4,3.0,At Risk,Premium,Ahmedabad,2025-09-06,225
CUST0691,2026-02-21,2024-09-05,10,39221.75,34,3922.175,7,57,534,59.333333333333336,0.5617977528089887,39221.75,0,4,3,4,3.6666666666666665,Loyal Customers,Regular,Hyderabad,2023-09-09,953
CUST0692,2026-04-18,2024-09-24,6,28630.45,17,4771.741666666667,6,1,571,114.2,0.31523642732049034,28630.45,0,5,2,4,3.6666666666666665,New Customers,Regular,Chennai,2024-11-22,513
CUST0693,2026-04-09,2024-05-11,9,30680.98,27,3408.9977777777776,8,10,698,87.25,0.3868194842406877,30680.98,0,5,2,4,3.6666666666666665,New Customers,Regular,Hyderabad,2024-03-17,763
CUST0694,2026-04-13,2024-04-26,16,79697.96,58,4981.1225,15,6,717,47.8,0.6694560669456068,79697.96,0,5,4,5,4.666666666666667,Champions,Regular,Hyderabad,2024-11-20,515
CUST0695,2025-12-05,2024-05-18,8,36752.47,24,4594.05875,7,135,566,80.85714285714286,0.42402826855123676,36752.47,1,2,2,4,2.6666666666666665,Hibernating,Premium,Hyderabad,2023-07-15,1009
CUST0696,2026-03-05,2024-05-19,14,64042.200000000004,46,4574.442857142857,10,45,655,50.38461538461539,0.6412213740458016,64042.2,0,4,3,5,4.0,Loyal Customers,Regular,Pune,2026-03-21,29
CUST0697,2026-04-16,2024-04-24,12,52519.96,45,4376.663333333333,11,3,722,65.63636363636364,0.4986149584487535,52519.96,0,5,3,5,4.333333333333333,Loyal Customers,Regular,Hyderabad,2024-01-29,811
CUST0698,2026-04-02,2024-07-23,5,16296.64,14,3259.328,4,17,618,154.5,0.24271844660194172,16296.64,0,5,2,3,3.3333333333333335,New Customers,Regular,Unknown,2025-04-16,368
CUST0699,2025-12-29,2024-04-27,18,92097.38,47,5116.521111111111,12,111,611,35.94117647058823,0.8837970540098199,92097.38,1,2,4,5,3.6666666666666665,At Risk,Premium,Ahmedabad,2026-01-09,100
CUST0700,2026-03-17,2024-07-16,11,44135.59,34,4012.326363636363,10,33,609,60.9,0.541871921182266,44135.59,0,4,3,4,3.6666666666666665,Loyal Customers,Regular,Delhi,2025-07-24,269
CUST0701,2026-03-12,2024-08-10,9,39978.98,28,4442.108888888889,8,38,579,72.375,0.46632124352331605,39978.98,0,4,2,4,3.3333333333333335,New Customers,Regular,Mumbai,2023-09-24,938
CUST0702,2026-03-28,2024-07-15,9,29539.18,30,3282.1311111111113,9,22,621,77.625,0.43478260869565216,29539.18,0,5,2,4,3.6666666666666665,New Customers,Premium,Bangalore,2026-02-11,67
CUST0703,2026-01-27,2024-06-08,12,24175.99,31,2014.6658333333335,9,82,598,54.36363636363637,0.6020066889632107,24175.99,0,3,3,3,3.0,Loyal Customers,Regular,Ahmedabad,2025-04-06,378
CUST0704,2026-04-09,2024-06-02,17,58888.92,52,3464.054117647059,12,10,676,42.25,0.7544378698224852,58888.92,0,5,4,5,4.666666666666667,Champions,Premium,Mumbai,2024-10-14,552
CUST0705,2026-04-19,2024-06-12,16,106282.12,55,6642.6325,11,0,676,45.06666666666667,0.7100591715976331,106282.12,0,5,4,5,4.666666666666667,Champions,Premium,Hyderabad,2024-10-20,546
CUST0706,2026-03-16,2024-05-15,13,61421.009999999995,39,4724.693076923077,9,34,670,55.833333333333336,0.582089552238806,61421.01,0,4,3,5,4.0,Loyal Customers,Budget,Unknown,2026-03-21,29
CUST0707,2026-04-10,2024-05-17,16,41558.11,50,2597.381875,10,9,693,46.2,0.6926406926406926,41558.11,0,5,4,4,4.333333333333333,Champions,Regular,Chennai,2025-03-07,408
CUST0708,2026-03-03,2024-04-19,8,30281.89,21,3785.23625,7,47,683,97.57142857142857,0.3513909224011713,30281.89,0,4,2,4,3.3333333333333335,New Customers,Budget,Delhi,2024-06-14,674
CUST0709,2026-04-05,2024-09-17,12,50334.21,38,4194.5175,10,14,565,51.36363636363637,0.6371681415929203,50334.21,0,5,3,5,4.333333333333333,Loyal Customers,Regular,Unknown,2026-01-28,81
CUST0710,2026-02-24,2024-05-06,14,71738.27,43,5124.162142857143,11,54,659,50.69230769230769,0.6373292867981791,71738.27,0,4,3,5,4.0,Loyal Customers,Regular,Unknown,2023-10-19,913
CUST0711,2026-01-30,2024-04-26,15,52992.67,40,3532.8446666666664,11,79,644,46.0,0.6987577639751553,52992.67,0,3,4,5,4.0,Loyal Customers,Budget,Delhi,2023-12-02,869
CUST0712,2025-09-29,2024-04-24,9,23229.16,23,2581.0177777777776,7,202,523,65.375,0.5162523900573613,23229.16,1,1,2,3,2.0,Hibernating,Regular,Kolkata,2024-02-28,781
CUST0713,2026-02-05,2024-11-11,10,20879.96,30,2087.996,9,73,451,50.111111111111114,0.6651884700665188,20879.96,0,3,3,3,3.0,Loyal Customers,Regular,Delhi,2025-03-21,394
CUST0714,2026-04-07,2024-04-26,21,64278.340000000004,61,3060.8733333333334,14,12,711,35.55,0.8860759493670887,64278.34,0,5,5,5,5.0,Champions,Regular,Hyderabad,2025-06-11,312
CUST0715,2026-02-07,2024-06-17,15,35329.58,39,2355.3053333333332,10,71,600,42.857142857142854,0.75,35329.58,0,3,4,4,3.6666666666666665,Loyal Customers,Regular,Pune,2024-05-26,693
CUST0716,2026-04-01,2024-05-26,14,57393.240000000005,44,4099.517142857143,11,18,675,51.92307692307692,0.6222222222222222,57393.24,0,5,3,5,4.333333333333333,Loyal Customers,Budget,Kolkata,2024-10-24,542
CUST0717,2026-04-11,2024-05-31,12,41770.24,33,3480.853333333333,9,8,680,61.81818181818182,0.5294117647058824,41770.24,0,5,3,4,4.0,Loyal Customers,Budget,Delhi,2023-06-14,1040
CUST0718,2026-03-25,2024-04-29,18,48195.03,48,2677.5016666666666,12,25,695,40.88235294117647,0.776978417266187,48195.03,0,5,4,4,4.333333333333333,Champions,Budget,Bangalore,2024-09-20,576
CUST0719,2026-03-19,2024-08-27,13,60765.32,32,4674.255384615384,11,31,569,47.416666666666664,0.6854130052724078,60765.32,0,4,3,5,4.0,Loyal Customers,Premium,Bangalore,2024-02-26,783
CUST0720,2025-12-12,2024-06-10,6,12465.31,17,2077.5516666666667,6,128,550,110.0,0.32727272727272727,12465.31,1,2,2,3,2.3333333333333335,Hibernating,Budget,Delhi,2025-07-05,288
CUST0721,2026-03-11,2024-05-23,14,36200.26,40,2585.7328571428575,13,39,657,50.53846153846154,0.6392694063926941,36200.26,0,4,3,4,3.6666666666666665,Loyal Customers,Budget,Pune,2023-08-22,971
CUST0722,2026-03-09,2024-07-03,10,28858.56,26,2885.856,9,41,614,68.22222222222223,0.488599348534202,28858.56,0,4,3,4,3.6666666666666665,Loyal Customers,Premium,Chennai,2025-11-04,166
CUST0723,2026-03-18,2024-05-17,14,64185.19,43,4584.6564285714285,10,32,670,51.53846153846154,0.6268656716417911,64185.19,0,4,3,5,4.0,Loyal Customers,Premium,Hyderabad,2024-07-21,637
CUST0724,2026-04-12,2024-08-19,12,35062.58,39,2921.8816666666667,7,7,601,54.63636363636363,0.5990016638935107,35062.58,0,5,3,4,4.0,Loyal Customers,Budget,Bangalore,2023-04-24,1091
CUST0725,2026-03-23,2024-05-11,15,44741.28,40,2982.752,13,27,681,48.642857142857146,0.6607929515418502,44741.28,0,5,4,4,4.333333333333333,Champions,Regular,Chennai,2026-01-06,103
CUST0726,2025-12-25,2024-11-01,6,39316.11,21,6552.685,5,115,419,83.8,0.4295942720763723,39316.11,1,2,2,4,2.6666666666666665,Hibernating,Budget,Delhi,2024-03-29,751
CUST0727,2026-04-11,2024-06-26,10,41257.47,29,4125.747,8,8,654,72.66666666666667,0.4587155963302752,41257.47,0,5,3,4,4.0,Loyal Customers,Premium,Ahmedabad,2024-05-11,708
CUST0728,2026-01-26,2024-07-15,9,47325.81,26,5258.423333333333,9,83,560,70.0,0.4821428571428571,47325.81,0,3,2,4,3.0,Potential Loyalists,Budget,Chennai,2023-10-23,909
CUST0729,2026-02-24,2024-05-12,12,49740.05,35,4145.004166666667,7,54,653,59.36363636363637,0.5513016845329249,49740.05,0,4,3,4,3.6666666666666665,Loyal Customers,Regular,Kolkata,2024-07-18,640
CUST0730,2026-01-04,2024-05-14,10,35294.08,38,3529.4080000000004,8,105,600,66.66666666666667,0.5,35294.08,1,2,3,4,3.0,At Risk,Premium,Mumbai,2023-09-26,936
CUST0731,2026-03-25,2024-05-06,11,33797.12,34,3072.4654545454546,10,25,688,68.8,0.4796511627906977,33797.12,0,5,3,4,4.0,Loyal Customers,Premium,Bangalore,2024-06-30,658
CUST0732,2026-04-13,2024-11-29,9,23149.77,26,2572.1966666666667,8,6,500,62.5,0.5399999999999999,23149.77,0,5,2,3,3.3333333333333335,New Customers,Budget,Delhi,2024-07-01,657
CUST0733,2026-04-08,2024-06-28,13,38710.97,37,2977.7669230769234,11,11,649,54.083333333333336,0.600924499229584,38710.97,0,5,3,4,4.0,Loyal Customers,Regular,Ahmedabad,2023-11-08,893
CUST0734,2026-03-25,2024-06-09,4,22033.33,12,5508.3325,4,25,654,218.0,0.18348623853211007,22033.33,0,5,1,3,3.0,New Customers,Regular,Hyderabad,2025-11-01,169
CUST0735,2025-10-23,2024-05-01,10,34416.77,29,3441.6769999999997,10,178,540,60.0,0.5555555555555556,34416.77,1,2,3,4,3.0,At Risk,Regular,Ahmedabad,2024-07-22,636
CUST0736,2026-02-04,2024-05-13,13,54430.03,45,4186.925384615384,9,74,632,52.666666666666664,0.6170886075949367,54430.03,0,3,3,5,3.6666666666666665,Loyal Customers,Budget,Pune,2024-01-26,814
CUST0737,2026-02-21,2024-07-10,12,54884.94,38,4573.745,11,57,591,53.72727272727273,0.6091370558375635,54884.94,0,4,3,5,4.0,Loyal Customers,Regular,Kolkata,2024-05-06,713
CUST0738,2026-01-17,2024-05-12,18,51212.2,45,2845.1222222222223,14,92,615,36.1764705882353,0.8780487804878049,51212.2,1,2,4,5,3.6666666666666665,At Risk,Budget,Delhi,2025-01-06,468
CUST0739,2026-03-05,2024-05-13,14,50344.920000000006,39,3596.065714285715,9,45,661,50.84615384615385,0.6354009077155824,50344.92,0,4,3,5,4.0,Loyal Customers,Regular,Hyderabad,2026-03-23,27
CUST0740,2026-04-15,2024-06-26,11,40992.94,34,3726.6309090909094,9,4,658,65.8,0.5015197568389058,40992.94,0,5,3,4,4.0,Loyal Customers,Regular,Pune,2025-03-19,396
CUST0741,2026-03-29,2024-07-07,16,75082.07,47,4692.629375,10,21,630,42.0,0.7619047619047619,75082.07,0,5,4,5,4.666666666666667,Champions,Regular,Pune,2024-12-07,498
CUST0742,2026-04-10,2024-06-16,11,19128.28,33,1738.9345454545453,9,9,663,66.3,0.4977375565610859,19128.28,0,5,3,3,3.6666666666666665,Loyal Customers,Regular,Delhi,2025-10-28,173
CUST0743,2026-04-14,2024-05-06,10,21994.850000000002,24,2199.485,7,5,708,78.66666666666667,0.423728813559322,21994.85,0,5,3,3,3.6666666666666665,Loyal Customers,Budget,Kolkata,2024-12-25,480
CUST0744,2026-03-28,2024-09-28,9,47879.35,30,5319.927777777778,8,22,546,68.25,0.4945054945054945,47879.35,0,5,2,4,3.6666666666666665,New Customers,Regular,Chennai,2024-10-22,544
CUST0745,2026-04-05,2024-06-30,12,43921.9,41,3660.1583333333333,10,14,644,58.54545454545455,0.5590062111801243,43921.9,0,5,3,4,4.0,Loyal Customers,Regular,Chennai,2024-07-31,627
CUST0746,2026-03-27,2024-05-12,11,36152.55,29,3286.5954545454547,10,23,684,68.4,0.4824561403508772,36152.55,0,5,3,4,4.0,Loyal Customers,Budget,Pune,2023-10-11,921
CUST0747,2025-12-14,2024-04-30,20,69740.18000000001,54,3487.0090000000005,13,126,593,31.210526315789473,1.0118043844856661,69740.18,1,2,5,5,4.0,At Risk,Regular,Chennai,2023-06-17,1037
CUST0748,2026-03-02,2024-05-05,11,53780.82,38,4889.165454545455,11,48,666,66.6,0.4954954954954955,53780.82,0,4,3,5,4.0,Loyal Customers,Regular,Mumbai,2024-05-27,692
CUST0749,2026-03-27,2024-06-19,11,51229.92,34,4657.265454545454,9,23,646,64.6,0.5108359133126935,51229.92,0,5,3,5,4.333333333333333,Loyal Customers,Budget,Pune,2024-07-04,654
CUST0750,2026-02-24,2024-05-13,10,29883.18,22,2988.318,7,54,652,72.44444444444444,0.460122699386503,29883.18,0,4,3,4,3.6666666666666665,Loyal Customers,Regular,Pune,2023-04-27,1088
CUST0751,2025-10-16,2024-09-13,10,24352.370000000003,27,2435.237,8,185,398,44.22222222222222,0.7537688442211055,24352.37,1,1,3,3,2.3333333333333335,Cant Lose Them,Premium,Hyderabad,2023-09-20,942
CUST0752,2026-01-27,2024-06-15,10,15217.52,21,1521.752,9,82,591,65.66666666666667,0.5076142131979695,15217.52,0,3,3,3,3.0,Loyal Customers,Budget,Chennai,2025-12-31,109
CUST0753,2026-03-18,2024-07-30,10,36193.759999999995,23,3619.3759999999993,9,32,596,66.22222222222223,0.5033557046979865,36193.76,0,4,3,4,3.6666666666666665,Loyal Customers,Regular,Kolkata,2026-04-04,15
CUST0754,2026-01-20,2024-05-25,13,52638.28,38,4049.0984615384614,11,89,605,50.416666666666664,0.6446280991735537,52638.28,0,3,3,5,3.6666666666666665,Loyal Customers,Regular,Pune,2025-04-01,383
CUST0755,2026-02-21,2024-04-28,12,63981.46,37,5331.788333333333,11,57,664,60.36363636363637,0.5421686746987951,63981.46,0,4,3,5,4.0,Loyal Customers,Premium,Ahmedabad,2024-05-12,707
CUST0756,2026-04-12,2024-05-04,12,39731.340000000004,30,3310.945,9,7,708,64.36363636363636,0.5084745762711864,39731.34,0,5,3,4,4.0,Loyal Customers,Budget,Kolkata,2023-11-23,878
CUST0757,2026-04-17,2024-07-04,16,46100.850000000006,40,2881.3031250000004,13,2,652,43.46666666666667,0.7361963190184049,46100.85,0,5,4,4,4.333333333333333,Champions,Regular,Mumbai,2024-02-24,785
CUST0758,2026-03-11,2024-09-07,8,13752.57,20,1719.07125,6,39,550,78.57142857142857,0.4363636363636364,13752.57,0,4,2,3,3.0,New Customers,Regular,Hyderabad,2025-07-24,269
CUST0759,2026-03-06,2024-06-24,10,37913.56,32,3791.3559999999998,9,44,620,68.88888888888889,0.48387096774193544,37913.56,0,4,3,4,3.6666666666666665,Loyal Customers,Budget,Delhi,2023-06-02,1052
CUST0760,2026-03-21,2024-06-20,10,32060.95,36,3206.0950000000003,9,29,639,71.0,0.4694835680751174,32060.95,0,5,3,4,4.0,Loyal Customers,Budget,Kolkata,2023-06-05,1049
CUST0761,2026-03-31,2024-09-19,10,44959.84,32,4495.9839999999995,7,19,558,62.0,0.5376344086021505,44959.84,0,5,3,4,4.0,Loyal Customers,Premium,Pune,2025-09-24,207
CUST0762,2025-07-07,2024-06-07,6,27586.11,16,4597.685,6,286,395,79.0,0.4556962025316456,27586.11,1,1,2,4,2.3333333333333335,Hibernating,Regular,Mumbai,2023-12-14,857
CUST0763,2025-04-20,2024-04-23,11,38762.2,27,3523.8363636363633,10,364,362,36.2,0.9116022099447514,38762.2,1,1,3,4,2.6666666666666665,Cant Lose Them,Regular,Bangalore,2026-01-07,102
CUST0764,2026-04-03,2024-06-12,14,37746.2,35,2696.157142857143,9,16,660,50.76923076923077,0.6363636363636364,37746.2,0,5,3,4,4.0,Loyal Customers,Budget,Mumbai,2024-11-23,512
CUST0765,2026-03-19,2024-06-04,11,39206.2,36,3564.2,8,31,653,65.3,0.5053598774885145,39206.2,0,4,3,4,3.6666666666666665,Loyal Customers,Premium,Mumbai,2024-06-08,680
CUST0766,2026-03-25,2024-05-20,11,44720.62,34,4065.5109090909095,9,25,674,67.4,0.48961424332344217,44720.62,0,5,3,4,4.0,Loyal Customers,Regular,Hyderabad,2023-06-13,1041
CUST0767,2026-04-10,2024-05-04,15,60196.380000000005,51,4013.092,13,9,706,50.42857142857143,0.6373937677053824,60196.38,0,5,4,5,4.666666666666667,Champions,Budget,Delhi,2025-04-03,381
CUST0768,2026-04-02,2024-05-16,9,40292.34,24,4476.926666666666,8,17,686,85.75,0.3935860058309038,40292.34,0,5,2,4,3.6666666666666665,New Customers,Budget,Bangalore,2023-07-05,1019
CUST0769,2026-04-01,2024-05-25,11,54803.62,37,4982.147272727273,10,18,676,67.6,0.4881656804733727,54803.62,0,5,3,5,4.333333333333333,Loyal Customers,Regular,Chennai,2024-04-18,731
CUST0770,2026-03-17,2024-06-15,13,39801.5,39,3061.653846153846,8,33,640,53.333333333333336,0.609375,39801.5,0,4,3,4,3.6666666666666665,Loyal Customers,Budget,Chennai,2023-05-16,1069
CUST0771,2026-02-07,2024-05-01,17,94149.0,52,5538.176470588235,14,71,647,40.4375,0.7882534775888718,94149.0,0,3,4,5,4.0,Loyal Customers,Premium,Kolkata,2025-03-17,398
CUST0772,2026-04-19,2024-06-23,12,35781.83,35,2981.8191666666667,12,0,665,60.45454545454545,0.5413533834586466,35781.83,0,5,3,4,4.0,Loyal Customers,Budget,Mumbai,2025-12-09,131
CUST0773,2026-01-21,2024-04-19,12,56335.97,36,4694.6641666666665,11,88,642,58.36363636363637,0.5607476635514019,56335.97,0,3,3,5,3.6666666666666665,Loyal Customers,Premium,Ahmedabad,2023-08-28,965
CUST0774,2026-02-21,2024-05-10,15,50887.4,49,3392.4933333333333,14,57,652,46.57142857142857,0.6901840490797546,50887.4,0,4,4,5,4.333333333333333,Champions,Regular,Hyderabad,2025-03-24,391
CUST0775,2026-02-22,2024-07-03,9,42033.7,33,4670.411111111111,6,56,599,74.875,0.4507512520868114,42033.7,0,4,2,4,3.3333333333333335,New Customers,Budget,Ahmedabad,2024-03-08,772
CUST0776,2026-04-17,2024-07-20,13,44074.9,35,3390.376923076923,11,2,636,53.0,0.6132075471698113,44074.9,0,5,3,4,4.0,Loyal Customers,Premium,Hyderabad,2023-12-12,859
CUST0777,2026-02-26,2024-08-07,11,47307.04,37,4300.64,10,52,568,56.8,0.5809859154929577,47307.04,0,4,3,4,3.6666666666666665,Loyal Customers,Regular,Chennai,2024-05-04,715
CUST0778,2026-01-24,2024-07-11,13,47001.57,34,3615.5053846153846,11,85,562,46.833333333333336,0.693950177935943,47001.57,0,3,3,4,3.3333333333333335,Loyal Customers,Budget,Kolkata,2023-07-26,998
CUST0779,2025-12-22,2024-06-10,9,39139.54,25,4348.837777777778,9,118,560,70.0,0.4821428571428571,39139.54,1,2,2,4,2.6666666666666665,Hibernating,Budget,Kolkata,2025-06-28,295
CUST0780,2026-03-31,2024-05-19,11,45749.270000000004,41,4159.024545454546,9,19,681,68.1,0.4845814977973568,45749.27,0,5,3,4,4.0,Loyal Customers,Regular,Kolkata,2025-05-05,349
CUST0781,2026-04-14,2024-05-22,13,50796.23,37,3907.402307692308,10,5,692,57.666666666666664,0.5635838150289018,50796.23,0,5,3,5,4.333333333333333,Loyal Customers,Regular,Bangalore,2024-05-25,694
CUST0782,2026-02-17,2024-06-06,12,54686.630000000005,36,4557.219166666667,12,61,621,56.45454545454545,0.5797101449275363,54686.63,0,3,3,5,3.6666666666666665,Loyal Customers,Regular,Delhi,2025-01-08,466
CUST0783,2025-11-30,2024-07-19,12,43577.81,31,3631.4841666666666,11,140,499,45.36363636363637,0.7214428857715431,43577.81,1,2,3,4,3.0,At Risk,Regular,Bangalore,2025-12-22,118
CUST0784,2026-04-01,2024-05-29,23,66586.71,67,2895.0743478260874,17,18,672,30.545454545454547,1.0267857142857144,66586.71,0,5,5,5,5.0,Champions,Regular,Pune,2023-11-24,877
CUST0785,2026-02-23,2024-05-29,14,61993.399999999994,46,4428.099999999999,11,55,635,48.84615384615385,0.6614173228346456,61993.4,0,4,3,5,4.0,Loyal Customers,Premium,Pune,2026-04-05,14
CUST0786,2026-03-24,2024-06-30,16,44351.51,53,2771.969375,10,26,632,42.13333333333333,0.759493670886076,44351.51,0,5,4,4,4.333333333333333,Champions,Budget,Ahmedabad,2023-09-29,933
CUST0787,2026-04-01,2025-01-12,8,28233.81,19,3529.22625,6,18,444,63.42857142857143,0.5405405405405405,28233.81,0,5,2,4,3.6666666666666665,New Customers,Regular,Delhi,2024-12-14,491
CUST0788,2026-04-04,2024-04-27,13,37305.57,36,2869.659230769231,11,15,707,58.916666666666664,0.5516265912305516,37305.57,0,5,3,4,4.0,Loyal Customers,Regular,Chennai,2023-05-04,1081
CUST0789,2026-03-11,2024-06-24,12,66718.77,41,5559.8975,12,39,625,56.81818181818182,0.5760000000000001,66718.77,0,4,3,5,4.0,Loyal Customers,Regular,Delhi,2024-09-13,583
CUST0790,2026-04-09,2024-06-24,8,32798.47,22,4099.80875,7,10,654,93.42857142857143,0.36697247706422015,32798.47,0,5,2,4,3.6666666666666665,New Customers,Budget,Hyderabad,2024-12-21,484
CUST0791,2026-01-30,2024-10-19,8,28443.85,29,3555.48125,7,79,468,66.85714285714286,0.5128205128205129,28443.85,0,3,2,4,3.0,Potential Loyalists,Premium,Pune,2024-12-19,486
CUST0792,2025-11-02,2024-04-20,11,34724.62,31,3156.7836363636366,9,168,561,56.1,0.5882352941176471,34724.62,1,2,3,4,3.0,At Risk,Regular,Mumbai,2023-08-03,990
CUST0793,2025-08-04,2024-09-02,6,22144.65,20,3690.775,6,258,336,67.2,0.5357142857142857,22144.65,1,1,2,3,2.0,Hibernating,Regular,Mumbai,2026-01-16,93
CUST0794,2025-12-17,2024-05-25,8,31656.7,26,3957.0875,6,123,571,81.57142857142857,0.42031523642732044,31656.7,1,2,2,4,2.6666666666666665,Hibernating,Regular,Chennai,2026-03-13,37
CUST0795,2026-02-27,2024-05-28,16,36509.98,35,2281.87375,11,51,640,42.666666666666664,0.75,36509.98,0,4,4,4,4.0,Champions,Premium,Hyderabad,2025-10-04,197
CUST0796,2025-10-25,2024-04-23,7,23297.59,20,3328.227142857143,6,176,550,91.66666666666667,0.38181818181818183,23297.59,1,2,2,3,2.3333333333333335,Hibernating,Budget,Ahmedabad,2026-03-16,34
CUST0797,2026-03-03,2024-04-19,9,38611.79,29,4290.198888888889,7,47,683,85.375,0.3953147877013177,38611.79,0,4,2,4,3.3333333333333335,New Customers,Budget,Bangalore,2023-12-28,843
CUST0798,2026-03-09,2024-04-30,14,34227.770000000004,39,2444.8407142857145,9,41,678,52.15384615384615,0.6194690265486725,34227.77,0,4,3,4,3.6666666666666665,Loyal Customers,Regular,Hyderabad,2024-06-25,663
